scaffold_id	locus	v_calls	j_calls	n_pad
TRA_3151	TRA	TRAV14-2*03	TRAJ30*01	1
TRA_3152	TRA	TRAV14-2*03	TRAJ11*01	1
TRA_3153	TRA	TRAV14-2*03	TRAJ37*01	0
TRA_3154	TRA	TRAV14-2*03	TRAJ18*01	0
TRA_3155	TRA	TRAV14-2*03	TRAJ50*01	0
TRA_3156	TRA	TRAV14-2*03	TRAJ21*02	0
TRA_3157	TRA	TRAV14-2*03	TRAJ39*01	0
TRA_3158	TRA	TRAV14-2*03	TRAJ45*01	0
TRA_3159	TRA	TRAV14-2*03	TRAJ2*01	0
TRA_3160	TRA	TRAV14-2*03	TRAJ57*01	0
TRA_3161	TRA	TRAV14-2*03	TRAJ23*01	0
TRA_3162	TRA	TRAV14-2*03	TRAJ32*01	0
TRA_3163	TRA	TRAV14-2*03	TRAJ17*01	0
TRA_3164	TRA	TRAV14-2*03	TRAJ47*01	0
TRA_3165	TRA	TRAV14-2*03	TRAJ58*01	0
TRA_3166	TRA	TRAV14-2*03	TRAJ47*02	0
TRA_3167	TRA	TRAV14-2*03	TRAJ33*01	0
TRA_3168	TRA	TRAV14-2*03	TRAJ56*01	0
TRA_3169	TRA	TRAV14-2*03	TRAJ21*01	0
TRA_3170	TRA	TRAV14-2*03	TRAJ4*02	0
TRA_3171	TRA	TRAV14-2*03	TRAJ43*02	0
TRA_3172	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ13*01	0
TRA_3173	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ22*01	0
TRA_3174	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ15*01	0
TRA_3175	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ52*01	0
TRA_3176	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ26*01	0
TRA_3177	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ25*02	0
TRA_3178	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ25*01	0
TRA_3179	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ43*01	0
TRA_3180	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ35*02	0
TRA_3181	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ53*01	0
TRA_3182	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ31*02	0
TRA_3183	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ31*01	0
TRA_3184	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ29*01	0
TRA_3185	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ6*01	1
TRA_3186	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ49*01	1
TRA_3187	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ45*02	1
TRA_3188	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ32*02	1
TRA_3189	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ35*01	1
TRA_3190	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ7*01	1
TRA_3191	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ5*01	1
TRA_3192	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ12*01	1
TRA_3193	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ41*01	1
TRA_3194	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ42*01	2
TRA_3195	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ9*02	2
TRA_3196	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ9*01	2
TRA_3197	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ19*01	2
TRA_3198	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ16*01	2
TRA_3199	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ48*01	2
TRA_3200	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ12*02	2
TRA_3201	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ40*01	2
TRA_3202	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ44*01	2
TRA_3203	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ42*02	2
TRA_3204	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ34*02	2
TRA_3205	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ34*01	2
TRA_3207	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ24*02	2
TRA_3208	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ27*01	1
TRA_3209	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ38*01	1
TRA_3210	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ28*01	1
TRA_3211	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ24*01	1
TRA_3212	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ30*01	1
TRA_3213	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ11*01	1
TRA_3214	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ37*01	0
TRA_3215	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ18*01	0
TRA_3216	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ50*01	0
TRA_3217	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ21*02	0
TRA_3218	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ39*01	0
TRA_3219	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ45*01	0
TRA_3220	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ2*01	0
TRA_3221	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ57*01	0
TRA_3222	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ23*01	0
TRA_3223	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ32*01	0
TRA_3224	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ17*01	0
TRA_3225	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ47*01	0
TRA_3226	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ58*01	0
TRA_3227	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ47*02	0
TRA_3228	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ33*01	0
TRA_3229	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ56*01	0
TRA_3230	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ21*01	0
TRA_3231	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ4*02	0
TRA_3232	TRA	TRAV14-2*01,TRAV14D-2*03,TRAV14N-2*01	TRAJ43*02	0
TRA_3233	TRA	TRAV14D-2*01	TRAJ13*01	0
TRA_3234	TRA	TRAV14D-2*01	TRAJ22*01	0
TRA_3235	TRA	TRAV14D-2*01	TRAJ15*01	0
TRA_3236	TRA	TRAV14D-2*01	TRAJ52*01	0
TRA_3237	TRA	TRAV14D-2*01	TRAJ26*01	0
TRA_3238	TRA	TRAV14D-2*01	TRAJ25*02	0
TRA_3239	TRA	TRAV14D-2*01	TRAJ25*01	0
TRA_3240	TRA	TRAV14D-2*01	TRAJ43*01	0
TRA_3241	TRA	TRAV14D-2*01	TRAJ35*02	0
TRA_3242	TRA	TRAV14D-2*01	TRAJ53*01	0
TRA_3243	TRA	TRAV14D-2*01	TRAJ31*02	0
TRA_3244	TRA	TRAV14D-2*01	TRAJ31*01	0
TRA_3245	TRA	TRAV14D-2*01	TRAJ29*01	0
TRA_3246	TRA	TRAV14D-2*01	TRAJ6*01	1
TRA_3247	TRA	TRAV14D-2*01	TRAJ49*01	1
TRA_3248	TRA	TRAV14D-2*01	TRAJ45*02	1
TRA_3249	TRA	TRAV14D-2*01	TRAJ32*02	1
TRA_3250	TRA	TRAV14D-2*01	TRAJ35*01	1
TRA_3251	TRA	TRAV14D-2*01	TRAJ7*01	1
TRA_3252	TRA	TRAV14D-2*01	TRAJ5*01	1
TRA_3253	TRA	TRAV14D-2*01	TRAJ12*01	1
TRA_3254	TRA	TRAV14D-2*01	TRAJ41*01	1
TRA_3255	TRA	TRAV14D-2*01	TRAJ42*01	2
TRA_3256	TRA	TRAV14D-2*01	TRAJ9*02	2
TRA_3257	TRA	TRAV14D-2*01	TRAJ9*01	2
TRA_3258	TRA	TRAV14D-2*01	TRAJ19*01	2
TRA_3259	TRA	TRAV14D-2*01	TRAJ16*01	2
TRA_3260	TRA	TRAV14D-2*01	TRAJ48*01	2
TRA_3261	TRA	TRAV14D-2*01	TRAJ12*02	2
TRA_3262	TRA	TRAV14D-2*01	TRAJ40*01	2
TRA_3263	TRA	TRAV14D-2*01	TRAJ44*01	2
TRA_3264	TRA	TRAV14D-2*01	TRAJ42*02	2
TRA_3265	TRA	TRAV14D-2*01	TRAJ34*02	2
TRA_3266	TRA	TRAV14D-2*01	TRAJ34*01	2
TRA_3268	TRA	TRAV14D-2*01	TRAJ24*02	2
TRA_3269	TRA	TRAV14D-2*01	TRAJ27*01	1
TRA_3270	TRA	TRAV14D-2*01	TRAJ38*01	1
TRA_3271	TRA	TRAV14D-2*01	TRAJ28*01	1
TRA_3272	TRA	TRAV14D-2*01	TRAJ24*01	1
TRA_3273	TRA	TRAV14D-2*01	TRAJ30*01	1
TRA_3274	TRA	TRAV14D-2*01	TRAJ11*01	1
TRA_3275	TRA	TRAV14D-2*01	TRAJ37*01	0
TRA_3276	TRA	TRAV14D-2*01	TRAJ18*01	0
TRA_3277	TRA	TRAV14D-2*01	TRAJ50*01	0
TRA_3278	TRA	TRAV14D-2*01	TRAJ21*02	0
TRA_3279	TRA	TRAV14D-2*01	TRAJ39*01	0
TRA_3280	TRA	TRAV14D-2*01	TRAJ45*01	0
TRA_3281	TRA	TRAV14D-2*01	TRAJ2*01	0
TRA_3282	TRA	TRAV14D-2*01	TRAJ57*01	0
TRA_3283	TRA	TRAV14D-2*01	TRAJ23*01	0
TRA_3284	TRA	TRAV14D-2*01	TRAJ32*01	0
TRA_3285	TRA	TRAV14D-2*01	TRAJ17*01	0
TRA_3286	TRA	TRAV14D-2*01	TRAJ47*01	0
TRA_3287	TRA	TRAV14D-2*01	TRAJ58*01	0
TRA_3288	TRA	TRAV14D-2*01	TRAJ47*02	0
TRA_3289	TRA	TRAV14D-2*01	TRAJ33*01	0
TRA_3290	TRA	TRAV14D-2*01	TRAJ56*01	0
TRA_3291	TRA	TRAV14D-2*01	TRAJ21*01	0
TRA_3292	TRA	TRAV14D-2*01	TRAJ4*02	0
TRA_3293	TRA	TRAV14D-2*01	TRAJ43*02	0
TRA_3294	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ13*01	0
TRA_3295	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ22*01	0
TRA_3296	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ15*01	0
TRA_3297	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ52*01	0
TRA_3298	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ26*01	0
TRA_3299	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ25*02	0
TRA_3300	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ25*01	0
TRA_3301	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ43*01	0
TRA_3302	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ35*02	0
TRA_3303	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ53*01	0
TRA_3304	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ31*02	0
TRA_3305	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ31*01	0
TRA_3306	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ29*01	0
TRA_3307	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ6*01	1
TRA_3308	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ49*01	1
TRA_3309	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ45*02	1
TRA_3310	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ32*02	1
TRA_3311	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ35*01	1
TRA_3312	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ7*01	1
TRA_3313	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ5*01	1
TRA_3314	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ12*01	1
TRA_3315	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ41*01	1
TRA_3316	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ42*01	2
TRA_3317	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ9*02	2
TRA_3318	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ9*01	2
TRA_3319	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ19*01	2
TRA_3320	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ16*01	2
TRA_3321	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ48*01	2
TRA_3322	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ12*02	2
TRA_3323	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ40*01	2
TRA_3324	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ44*01	2
TRA_3325	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ42*02	2
TRA_3326	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ34*02	2
TRA_3327	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ34*01	2
TRA_3329	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ24*02	2
TRA_3330	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ27*01	1
TRA_3331	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ38*01	1
TRA_3332	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ28*01	1
TRA_3333	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ24*01	1
TRA_3334	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ30*01	1
TRA_3335	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ11*01	1
TRA_3336	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ37*01	0
TRA_3337	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ18*01	0
TRA_3338	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ50*01	0
TRA_3339	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ21*02	0
TRA_3340	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ39*01	0
TRA_3341	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ45*01	0
TRA_3342	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ2*01	0
TRA_3343	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ57*01	0
TRA_3344	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ23*01	0
TRA_3345	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ32*01	0
TRA_3346	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ17*01	0
TRA_3347	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ47*01	0
TRA_3348	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ58*01	0
TRA_3349	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ47*02	0
TRA_3350	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ33*01	0
TRA_3351	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ56*01	0
TRA_3352	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ21*01	0
TRA_3353	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ4*02	0
TRA_3354	TRA	TRAV14-3*04,TRAV14D-3/DV8*02	TRAJ43*02	0
TRA_3355	TRA	TRAV14D-3/DV8*03	TRAJ13*01	0
TRA_3356	TRA	TRAV14D-3/DV8*03	TRAJ22*01	0
TRA_3357	TRA	TRAV14D-3/DV8*03	TRAJ15*01	0
TRA_3358	TRA	TRAV14D-3/DV8*03	TRAJ52*01	0
TRA_3359	TRA	TRAV14D-3/DV8*03	TRAJ26*01	0
TRA_3360	TRA	TRAV14D-3/DV8*03	TRAJ25*02	0
TRA_3361	TRA	TRAV14D-3/DV8*03	TRAJ25*01	0
TRA_3362	TRA	TRAV14D-3/DV8*03	TRAJ43*01	0
TRA_3363	TRA	TRAV14D-3/DV8*03	TRAJ35*02	0
TRA_3364	TRA	TRAV14D-3/DV8*03	TRAJ53*01	0
TRA_3365	TRA	TRAV14D-3/DV8*03	TRAJ31*02	0
TRA_3366	TRA	TRAV14D-3/DV8*03	TRAJ31*01	0
TRA_3367	TRA	TRAV14D-3/DV8*03	TRAJ29*01	0
TRA_3368	TRA	TRAV14D-3/DV8*03	TRAJ6*01	1
TRA_3369	TRA	TRAV14D-3/DV8*03	TRAJ49*01	1
TRA_3370	TRA	TRAV14D-3/DV8*03	TRAJ45*02	1
TRA_3371	TRA	TRAV14D-3/DV8*03	TRAJ32*02	1
TRA_3372	TRA	TRAV14D-3/DV8*03	TRAJ35*01	1
TRA_3373	TRA	TRAV14D-3/DV8*03	TRAJ7*01	1
TRA_3374	TRA	TRAV14D-3/DV8*03	TRAJ5*01	1
TRA_3375	TRA	TRAV14D-3/DV8*03	TRAJ12*01	1
TRA_3376	TRA	TRAV14D-3/DV8*03	TRAJ41*01	1
TRA_3377	TRA	TRAV14D-3/DV8*03	TRAJ42*01	2
TRA_3378	TRA	TRAV14D-3/DV8*03	TRAJ9*02	2
TRA_3379	TRA	TRAV14D-3/DV8*03	TRAJ9*01	2
TRA_3380	TRA	TRAV14D-3/DV8*03	TRAJ19*01	2
TRA_3381	TRA	TRAV14D-3/DV8*03	TRAJ16*01	2
TRA_3382	TRA	TRAV14D-3/DV8*03	TRAJ48*01	2
TRA_3383	TRA	TRAV14D-3/DV8*03	TRAJ12*02	2
TRA_3384	TRA	TRAV14D-3/DV8*03	TRAJ40*01	2
TRA_3385	TRA	TRAV14D-3/DV8*03	TRAJ44*01	2
TRA_3386	TRA	TRAV14D-3/DV8*03	TRAJ42*02	2
TRA_3387	TRA	TRAV14D-3/DV8*03	TRAJ34*02	2
TRA_3388	TRA	TRAV14D-3/DV8*03	TRAJ34*01	2
TRA_3390	TRA	TRAV14D-3/DV8*03	TRAJ24*02	2
TRA_3391	TRA	TRAV14D-3/DV8*03	TRAJ27*01	1
TRA_3392	TRA	TRAV14D-3/DV8*03	TRAJ38*01	1
TRA_3393	TRA	TRAV14D-3/DV8*03	TRAJ28*01	1
TRA_3394	TRA	TRAV14D-3/DV8*03	TRAJ24*01	1
TRA_3395	TRA	TRAV14D-3/DV8*03	TRAJ30*01	1
TRA_3396	TRA	TRAV14D-3/DV8*03	TRAJ11*01	1
TRA_3397	TRA	TRAV14D-3/DV8*03	TRAJ37*01	0
TRA_3398	TRA	TRAV14D-3/DV8*03	TRAJ18*01	0
TRA_3399	TRA	TRAV14D-3/DV8*03	TRAJ50*01	0
TRA_3400	TRA	TRAV14D-3/DV8*03	TRAJ21*02	0
TRA_3401	TRA	TRAV14D-3/DV8*03	TRAJ39*01	0
TRA_3402	TRA	TRAV14D-3/DV8*03	TRAJ45*01	0
TRA_3403	TRA	TRAV14D-3/DV8*03	TRAJ2*01	0
TRA_3404	TRA	TRAV14D-3/DV8*03	TRAJ57*01	0
TRA_3405	TRA	TRAV14D-3/DV8*03	TRAJ23*01	0
TRA_3406	TRA	TRAV14D-3/DV8*03	TRAJ32*01	0
TRA_3407	TRA	TRAV14D-3/DV8*03	TRAJ17*01	0
TRA_3408	TRA	TRAV14D-3/DV8*03	TRAJ47*01	0
TRA_3409	TRA	TRAV14D-3/DV8*03	TRAJ58*01	0
TRA_3410	TRA	TRAV14D-3/DV8*03	TRAJ47*02	0
TRA_3411	TRA	TRAV14D-3/DV8*03	TRAJ33*01	0
TRA_3412	TRA	TRAV14D-3/DV8*03	TRAJ56*01	0
TRA_3413	TRA	TRAV14D-3/DV8*03	TRAJ21*01	0
TRA_3414	TRA	TRAV14D-3/DV8*03	TRAJ4*02	0
TRA_3415	TRA	TRAV14D-3/DV8*03	TRAJ43*02	0
TRA_3416	TRA	TRAV14-3*02	TRAJ13*01	0
TRA_3417	TRA	TRAV14-3*02	TRAJ22*01	0
TRA_3418	TRA	TRAV14-3*02	TRAJ15*01	0
TRA_3419	TRA	TRAV14-3*02	TRAJ52*01	0
TRA_3420	TRA	TRAV14-3*02	TRAJ26*01	0
TRA_3421	TRA	TRAV14-3*02	TRAJ25*02	0
TRA_3422	TRA	TRAV14-3*02	TRAJ25*01	0
TRA_3423	TRA	TRAV14-3*02	TRAJ43*01	0
TRA_3424	TRA	TRAV14-3*02	TRAJ35*02	0
TRA_3425	TRA	TRAV14-3*02	TRAJ53*01	0
TRA_3426	TRA	TRAV14-3*02	TRAJ31*02	0
TRA_3427	TRA	TRAV14-3*02	TRAJ31*01	0
TRA_3428	TRA	TRAV14-3*02	TRAJ29*01	0
TRA_3429	TRA	TRAV14-3*02	TRAJ6*01	1
TRA_3430	TRA	TRAV14-3*02	TRAJ49*01	1
TRA_3431	TRA	TRAV14-3*02	TRAJ45*02	1
TRA_3432	TRA	TRAV14-3*02	TRAJ32*02	1
TRA_3433	TRA	TRAV14-3*02	TRAJ35*01	1
TRA_3434	TRA	TRAV14-3*02	TRAJ7*01	1
TRA_3435	TRA	TRAV14-3*02	TRAJ5*01	1
TRA_3436	TRA	TRAV14-3*02	TRAJ12*01	1
TRA_3437	TRA	TRAV14-3*02	TRAJ41*01	1
TRA_3438	TRA	TRAV14-3*02	TRAJ42*01	2
TRA_3439	TRA	TRAV14-3*02	TRAJ9*02	2
TRA_3440	TRA	TRAV14-3*02	TRAJ9*01	2
TRA_3441	TRA	TRAV14-3*02	TRAJ19*01	2
TRA_3442	TRA	TRAV14-3*02	TRAJ16*01	2
TRA_3443	TRA	TRAV14-3*02	TRAJ48*01	2
TRA_3444	TRA	TRAV14-3*02	TRAJ12*02	2
TRA_3445	TRA	TRAV14-3*02	TRAJ40*01	2
TRA_3446	TRA	TRAV14-3*02	TRAJ44*01	2
TRA_3447	TRA	TRAV14-3*02	TRAJ42*02	2
TRA_3448	TRA	TRAV14-3*02	TRAJ34*02	2
TRA_3449	TRA	TRAV14-3*02	TRAJ34*01	2
TRA_3451	TRA	TRAV14-3*02	TRAJ24*02	2
TRA_3452	TRA	TRAV14-3*02	TRAJ27*01	1
TRA_3453	TRA	TRAV14-3*02	TRAJ38*01	1
TRA_3454	TRA	TRAV14-3*02	TRAJ28*01	1
TRA_3455	TRA	TRAV14-3*02	TRAJ24*01	1
TRA_3456	TRA	TRAV14-3*02	TRAJ30*01	1
TRA_3457	TRA	TRAV14-3*02	TRAJ11*01	1
TRA_3458	TRA	TRAV14-3*02	TRAJ37*01	0
TRA_3459	TRA	TRAV14-3*02	TRAJ18*01	0
TRA_3460	TRA	TRAV14-3*02	TRAJ50*01	0
TRA_3461	TRA	TRAV14-3*02	TRAJ21*02	0
TRA_3462	TRA	TRAV14-3*02	TRAJ39*01	0
TRA_3463	TRA	TRAV14-3*02	TRAJ45*01	0
TRA_3464	TRA	TRAV14-3*02	TRAJ2*01	0
TRA_3465	TRA	TRAV14-3*02	TRAJ57*01	0
TRA_3466	TRA	TRAV14-3*02	TRAJ23*01	0
TRA_3467	TRA	TRAV14-3*02	TRAJ32*01	0
TRA_3468	TRA	TRAV14-3*02	TRAJ17*01	0
TRA_3469	TRA	TRAV14-3*02	TRAJ47*01	0
TRA_3470	TRA	TRAV14-3*02	TRAJ58*01	0
TRA_3471	TRA	TRAV14-3*02	TRAJ47*02	0
TRA_3472	TRA	TRAV14-3*02	TRAJ33*01	0
TRA_3473	TRA	TRAV14-3*02	TRAJ56*01	0
TRA_3474	TRA	TRAV14-3*02	TRAJ21*01	0
TRA_3475	TRA	TRAV14-3*02	TRAJ4*02	0
TRA_3476	TRA	TRAV14-3*02	TRAJ43*02	0
TRA_3477	TRA	TRAV14-3*05	TRAJ13*01	0
TRA_3478	TRA	TRAV14-3*05	TRAJ22*01	0
TRA_3479	TRA	TRAV14-3*05	TRAJ15*01	0
TRA_3480	TRA	TRAV14-3*05	TRAJ52*01	0
TRA_3481	TRA	TRAV14-3*05	TRAJ26*01	0
TRA_3482	TRA	TRAV14-3*05	TRAJ25*02	0
TRA_3483	TRA	TRAV14-3*05	TRAJ25*01	0
TRA_3484	TRA	TRAV14-3*05	TRAJ43*01	0
TRA_3485	TRA	TRAV14-3*05	TRAJ35*02	0
TRA_3486	TRA	TRAV14-3*05	TRAJ53*01	0
TRA_3487	TRA	TRAV14-3*05	TRAJ31*02	0
TRA_3488	TRA	TRAV14-3*05	TRAJ31*01	0
TRA_3489	TRA	TRAV14-3*05	TRAJ29*01	0
TRA_3490	TRA	TRAV14-3*05	TRAJ6*01	1
TRA_3491	TRA	TRAV14-3*05	TRAJ49*01	1
TRA_3492	TRA	TRAV14-3*05	TRAJ45*02	1
TRA_3493	TRA	TRAV14-3*05	TRAJ32*02	1
TRA_3494	TRA	TRAV14-3*05	TRAJ35*01	1
TRA_3495	TRA	TRAV14-3*05	TRAJ7*01	1
TRA_3496	TRA	TRAV14-3*05	TRAJ5*01	1
TRA_3497	TRA	TRAV14-3*05	TRAJ12*01	1
TRA_3498	TRA	TRAV14-3*05	TRAJ41*01	1
TRA_3499	TRA	TRAV14-3*05	TRAJ42*01	2
TRA_3500	TRA	TRAV14-3*05	TRAJ9*02	2
TRA_3501	TRA	TRAV14-3*05	TRAJ9*01	2
TRA_3502	TRA	TRAV14-3*05	TRAJ19*01	2
TRA_3503	TRA	TRAV14-3*05	TRAJ16*01	2
TRA_3504	TRA	TRAV14-3*05	TRAJ48*01	2
TRA_3505	TRA	TRAV14-3*05	TRAJ12*02	2
TRA_3506	TRA	TRAV14-3*05	TRAJ40*01	2
TRA_3507	TRA	TRAV14-3*05	TRAJ44*01	2
TRA_3508	TRA	TRAV14-3*05	TRAJ42*02	2
TRA_3509	TRA	TRAV14-3*05	TRAJ34*02	2
TRA_3510	TRA	TRAV14-3*05	TRAJ34*01	2
TRA_3512	TRA	TRAV14-3*05	TRAJ24*02	2
